docid,Comments,Lable
100293,ප්‍රමාණයන් විස්තරයට ගැලපෙන් නැහැ.,2
100294,දාර හරියට මසා නැත.,2
100295,ටික දිනක් භාවිතා කරන විට උපකරනයේ දෝශ ඇති වේ.,2
100296,බැටරිය දවසකට වඩා රදා නොපවතී.,2
100297,"පැකේජය නොපැමිණෙන අතර පණිවිඩයක් යැවීමෙන් පසු කිසිවෙකු පිළිතුරු dhun nAtha, ඔහු විකිණීම කෙරෙහි වැඩි උනන්දුවක් දක්වන් නැති පාටයි..",2
100298,"මට භාණ්ඩය ආපසු දීමට අවශ්‍යය, එය අපේක්ෂා කරපු ප්‍රමාණයේ නොවේ.",2
100299,Order කරපු material එකෙන් නෙමෙයි ඇදුම තිබුණේ. ලබාගැනීමත් කල්ගත වුණා. හොඳ product එකක් නෙමේ.,2
100300,පොටෝ එක දැකල ගත්තෙ ඒ විදිහට නෑ,2
100301,මිලදී ගැනීම ගැන අසතුටුයි.,2
100302,ඉතා විශාලයි.,2
100303,"රෙදි ඉතා ඝනයි, නමුත් ස්තූතියි",2
100304,විස්තර කර ඇති පරිදි කිසිවක් නැත.,2
100305,මම ඒකට කැමති නැහැ. ඡායාරූප වල වගේ නෙවේ.,2
100306,එය පැමිණ නැත,2
100307,බල්බය යතුරු පැදි සද්හා නොගැලපේ.,2
100308,Photos waka tharama qulity ekk na,2
100309,"භාණ්ඩ ආවේ නැත, විකුණන්නා මුදල් ආපසු දුන්නේය.",2
100310,ඇනවුම් කල වර්නය ආවේ නැත.,2
100311,දන්නේ නැහැ. මගේ අයිතමය කිසි දිනෙක ලැබී නැත.,2
100312,Item එකේ quality අඩුයි,2
100313,"Blouetooth දුරස්ථ පාලකය ක්‍රියා නොකරයි. බැටරිය ලැබුනි, නමුත් විධානය ක්‍රියාත්මක නොවේ, ඔබට මට තවත් එකක් එවිය හැකිද?",2
100314,මට අIPad Air 2020 එකකට ඇණවුම් කළ අතර විකිණුම්කරු මට වැරදි එකක් එවා ඇත.,2
100315,"ගුණාත්මකභාවය ගැන මට කිව නොහැක, වෙනත් නිෂ්පාදනයක් සමග සැසදීමේදී සතුටු විය නොහක.",2
100316,"මම මගේ මොනිටරයේ සවි කිරීමට ඊයම් ඉවත් කර, සම්බන්ධකය ඉවත් කර මොනිටරයේ ඇලවීම සඳහා එම ටේප් එක අතට ගත් විට දැන් සම්බන්ධකය කැඩී ගොස් ඇත.",2
100317,ඉතා අඩු ගුණාත්මකභාවයක් ඇත. ඉතා නරක විකුණන්නෙකි. මම කෑලි 3 ක් ඇණවුම් කළ අතර ලැබුනේ 1 ක් පමණි.,2
100318,හිතන තරම් කොල්ටිනම් නෑ.,2
100319,ශබ්දය ඇසෙන්නේ එක් පැත්තක පමණි.,2
100320,"Ship කිරීමේදී නිෂ්පාදිතය හානි වී ඇත, පෙට්ටිය හොඳටම කැඩී ඇත.",2
100321,"මෙය රත්තරම් පාට නොවේ, කහ පාට sticker එකකි.",2
100322,එය පිළිකුල් සහගත සුවඳක් ඇති බැවින් එය භාවිතා කළ නොහැක.,2
100323,නිශ්පාදනය සම්පුර්ණ නොවන අතර ලැබීමට කල් ගියා.,2
100324,එම මිලට නොවටී.,2
100325,ලැබීමට ප්‍රමාද වුනා.,2
100326,බෙදා හැරීමේදී භාණ්ඩ වලට හානි වීම ගැන මට කණගාටුයි. විකුණන්නා මෙය දැනගත යුතුයි.,2
100327,එය ලස්සන නමුත් ඉතා තුනී ය.,2
100328,විස්තරයට නොගැලපේ. මට නම් එම මුදලට වටින්නේ නැත.,2
100329,බල නිමවුමක්. පිලිවලකට මසා නැත.,2
100330,සවිකිරීම සදහා ඇති ගම් සාර්ථක නැත. ඉක්මනින් ගැලවෙයි.,2
100331,"මම දෙකක් ඇනවුම් කලා, කොළ සහ රතු එකක් ඇණවුම් කළෙමි. මට රතු දෙකක් ලැබුණා.",2
100332,"ප්‍රවාහනයට කාලය බොහෝ සෙයින් ගතවිය, එසේ නොමැති නම් නරකම නැහැ.",2
100333,මම කරපු දෙවන අනවුම. මම කිසිසේත්ම තෘප්තිමත් නොවෙමි.,2
100334,ප්‍රමානයන් ගැන නිවැරදි සදහනක් නොමැත.,2
100335,"Pocket 2 ක් පමනක් ඇත, ඉදිරිපස සහ පසුපස, දුරකථනයක් සහ පෑනක් දැමීමට Pocket නොමැත. මම කැමති නැහැ.",2
100336,භාණ්ඩ ප්‍රකාශිත දේට අනුරූප නොවේ. දැඩි බලාපොරොත්තු සුන් වුනා.,2
100337,මෙය ඉතා කැඩෙන සුලුයි.,2
100338,ඉල්ලූ එකට අනුරූප නොවන අතර එයද කැඩී ඇත.,2
100339,මෙහි ඇණවුම් නොකරන්න !! මම කවදාවත් මගේ හිස කෙස් හෝ මුදල් ආපසු ගත්තේ නැත!,2
100340,"මිල ගණන් හරි, නමුත් බැලූ විට ඔරලෝසු වලින් අඩකටත් වඩා වැඩි ප්‍රමාණයක් භාවිතා කරන බව පෙනේ. ඉතා සීරීම් ද ඇත.",2
100341,"විකුණන්නාගේ වංචා කරයි, මිලදී ගන්න එපා.",2
100342,පෙනුමෙන් කදිම උපකරණයක් ලෙස පෙනෙන නමුත් එය මගේ google දුරකථනය සමඟ ක්‍රියා නොකරයි.,2
100343,පිහිනුම් ඇඳුමේ ඉහල පෙනෙන කොටසේ සහ ඇඳීමට නොහැකි තරම් විශාල ප්‍රදේශයක දෝෂයක් ඇත.,2
100344,මගේ දුරකතනය දෙවරක් ආරෝපනය කරීමට නොහැක.,2
100345,ඇනවුම් කල වර්නයම පැමිනි නමුත් එහි බොත්තම් කැඩී ඇත.,2
100346,"courier එක භාර දුන්නේ නැත, මට නගරයේ අනෙක් කෙළවරට යාමට සිදු විය.",2
100347,මට එය ලැබී නැත. මම තවමත් බලාගෙන ඉන්නවා.,2
100348,සාදා ඇති ද්‍රව්‍ය නරක ය,2
100349,එය ඉතා හුරුබුහුටි නමුත් ඇත්තෙන්ම කුඩයි !!,2
100350,භාණ්ඩ යැව්වේවත් නැත. විකුණන්නා පිළිතුරු දුන්නේ නැත. ආපසු ගෙවීම සඳහා බලා සිටිමි.,2
